Date,Open,High,Low,Close,Adj Close,Volume
09-07-2021,2578.889893,2596.98999,2578.870117,2591.48999,2591.48999,755300
12-07-2021,2596.669922,2615.399902,2592,2611.280029,2611.280029,847200
13-07-2021,2617.629883,2640.840088,2612.73999,2619.889893,2619.889893,830900
14-07-2021,2638.030029,2659.919922,2637.959961,2641.649902,2641.649902,895600
15-07-2021,2650,2651.899902,2611.959961,2625.330078,2625.330078,829300
16-07-2021,2632.820068,2643.659912,2616.429932,2636.909912,2636.909912,742800
19-07-2021,2623.110107,2624.939941,2570.73999,2585.080078,2585.080078,1285500
20-07-2021,2600.080078,2640.0271,2583.768066,2622.030029,2622.030029,954200
21-07-2021,2615.73999,2652.344971,2612.030029,2652.01001,2652.01001,737100
22-07-2021,2653,2670.090088,2648,2666.570068,2666.570068,680400
23-07-2021,2705.199951,2776.169922,2694.01001,2756.320068,2756.320068,1318900
26-07-2021,2765,2794.26001,2753.02002,2792.889893,2792.889893,1152600
27-07-2021,2800.219971,2800.219971,2702,2735.929932,2735.929932,2108200
28-07-2021,2771.23999,2793.52002,2727,2727.629883,2727.629883,2734400
29-07-2021,2727.612061,2743.030029,2722.76001,2730.810059,2730.810059,964200
30-07-2021,2710.219971,2715.427002,2696.283936,2704.419922,2704.419922,1196600
02-08-2021,2709.689941,2720.409912,2693.389893,2719.790039,2719.790039,1007000
03-08-2021,2720,2726.709961,2683.669922,2725.600098,2725.600098,953200
04-08-2021,2724.98999,2730.76001,2708.300049,2720.570068,2720.570068,826400
05-08-2021,2720.570068,2739,2712,2738.800049,2738.800049,593300
06-08-2021,2725.899902,2741.601074,2720.929932,2740.719971,2740.719971,678000
09-08-2021,2738.97998,2766.429932,2728.574951,2760.040039,2760.040039,618700
10-08-2021,2761.590088,2771.030029,2744.530029,2761.929932,2761.929932,801700
11-08-2021,2765.659912,2776.955078,2747,2753.790039,2753.790039,760200
12-08-2021,2754.26001,2768.360107,2735.580078,2767.790039,2767.790039,732300
13-08-2021,2767.149902,2773.47998,2760.100098,2768.120117,2768.120117,628600
16-08-2021,2760,2779.810059,2723.314941,2778.320068,2778.320068,902000
17-08-2021,2763.820068,2774.370117,2735.75,2746.01001,2746.01001,1063600
18-08-2021,2742.310059,2765.879883,2728.419922,2731.399902,2731.399902,746700
19-08-2021,2709.350098,2749.040039,2707.120117,2738.27002,2738.27002,914800
20-08-2021,2741.659912,2772.290039,2729.340088,2768.73999,2768.73999,778200
23-08-2021,2779.969971,2843.540039,2774.958984,2821.98999,2821.98999,1054500
24-08-2021,2830.870117,2860.149902,2827.070068,2847.969971,2847.969971,756300
25-08-2021,2857.659912,2866.26001,2848.790039,2859,2859,641900
26-08-2021,2852.370117,2862.696045,2841.830078,2842.459961,2842.459961,746100
27-08-2021,2842.25,2900.219971,2840.399902,2891.01001,2891.01001,1228100
30-08-2021,2894.090088,2929.790039,2892,2909.389893,2909.389893,845800
31-08-2021,2917.689941,2922.23999,2900,2909.23999,2909.23999,1337800
01-09-2021,2913,2936.409912,2912.290039,2916.840088,2916.840088,791200
02-09-2021,2918.98999,2926.5,2882.129883,2884.379883,2884.379883,1092200
03-09-2021,2882.919922,2907.540039,2870.100098,2895.5,2895.5,955200
07-09-2021,2894.98999,2916.47998,2890.820068,2910.379883,2910.379883,758500
08-09-2021,2907.870117,2911.02002,2884,2897.669922,2897.669922,774300
09-09-2021,2897.669922,2913.389893,2888.679932,2898.27002,2898.27002,739900
10-09-2021,2908.870117,2920.379883,2834.830078,2838.419922,2838.419922,1643500
13-09-2021,2864.02002,2883.820068,2845.649902,2869.300049,2869.300049,1008800
14-09-2021,2883.219971,2894.550049,2858.110107,2868.120117,2868.120117,945800
15-09-2021,2875.179932,2911.629883,2845.120117,2904.120117,2904.120117,1032400
16-09-2021,2902.419922,2904,2868.326904,2887.469971,2887.469971,1014600
17-09-2021,2875.969971,2884.98999,2821.22998,2829.27002,2829.27002,3002000
20-09-2021,2780.003906,2787.25,2741.060059,2780.340088,2780.340088,1745900
21-09-2021,2802.340088,2816.231934,2778.110107,2792.929932,2792.929932,906500
22-09-2021,2801.01001,2831.669922,2789.435059,2818.77002,2818.77002,1103400
23-09-2021,2832.189941,2845.049072,2821.929932,2836.530029,2836.530029,863600
24-09-2021,2818.919922,2858.070068,2817.01001,2852.659912,2852.659912,747500
27-09-2021,2831.709961,2850,2810,2830.02002,2830.02002,942200
28-09-2021,2781.77002,2792.129883,2714,2723.679932,2723.679932,2109500
29-09-2021,2742.194092,2747.969971,2685,2690.419922,2690.419922,1316900
30-09-2021,2686.5,2711.800049,2660,2665.310059,2665.310059,1764700
01-10-2021,2671.090088,2741.419922,2667.550049,2729.25,2729.25,1419400
04-10-2021,2713.98999,2714,2623.330078,2675.300049,2675.300049,1576500
05-10-2021,2680,2747.23999,2680,2723.540039,2723.540039,1206300
06-10-2021,2692.51001,2757.040039,2689.72998,2747.080078,2747.080078,988200
07-10-2021,2777.26001,2803.089111,2771.26001,2783.709961,2783.709961,912500
08-10-2021,2798.120117,2806.340088,2788.586914,2801.120117,2801.120117,946200
11-10-2021,2796,2815.272949,2776.129883,2776.949951,2776.949951,829200
12-10-2021,2792.75,2793.899902,2725,2734.26001,2734.26001,1126800
13-10-2021,2755,2771,2739.530029,2758,2758,819000
14-10-2021,2799.040039,2833.030029,2786.780029,2828.23999,2828.23999,1071300
15-10-2021,2844,2844,2821.290039,2833.5,2833.5,1062500
18-10-2021,2824.27002,2859.975098,2824.27002,2859.209961,2859.209961,828200
19-10-2021,2865.830078,2882.139893,2861.919922,2876.439941,2876.439941,765800
20-10-2021,2884.449951,2884.955078,2838.23999,2848.300049,2848.300049,897000
21-10-2021,2843.840088,2856.98999,2832.73999,2855.610107,2855.610107,742500
22-10-2021,2807.02002,2831.169922,2743.409912,2772.5,2772.5,1509100
25-10-2021,2776.209961,2784.115967,2734.969971,2775.459961,2775.459961,1054100
26-10-2021,2812.120117,2816.790039,2780.110107,2793.439941,2793.439941,1412900
27-10-2021,2798.050049,2982.360107,2798.050049,2928.550049,2928.550049,2592500
28-10-2021,2945.97998,2948.48999,2895.27002,2922.580078,2922.580078,1620900
29-10-2021,2910.399902,2972.26001,2903.330078,2965.409912,2965.409912,1447700
01-11-2021,2963.300049,2967.98999,2871.590088,2875.47998,2875.47998,1613600
02-11-2021,2896.187988,2938.409912,2892.820068,2917.26001,2917.26001,1057500
03-11-2021,2925.5,2938.209961,2901.070068,2935.800049,2935.800049,894300
04-11-2021,2944,2999,2932.699951,2973.659912,2973.659912,1235000
05-11-2021,2987.070068,3011.415039,2973.040039,2984.820068,2984.820068,1019700
08-11-2021,3000,3020.689941,2982.399902,2987.030029,2987.030029,919400
09-11-2021,2994.919922,3007.570068,2950.139893,2984.969971,2984.969971,843800
10-11-2021,2960.195068,2974,2906.5,2932.52002,2932.52002,1135400
11-11-2021,2942.139893,2970.044922,2933.889893,2934.959961,2934.959961,623200
12-11-2021,2956.629883,2997.189941,2929.080078,2992.909912,2992.909912,852000
15-11-2021,3000,3009.540039,2973.050049,2987.76001,2987.76001,812400
16-11-2021,2983.409912,2996.649902,2967,2981.52002,2981.52002,862700
17-11-2021,2984.580078,2992.52002,2971.26001,2981.23999,2981.23999,764500
18-11-2021,2982.919922,3032.199951,2979.969971,3014.179932,3014.179932,1332900
19-11-2021,3020,3037,2997.75,2999.050049,2999.050049,988300
22-11-2021,3002.834961,3014.889893,2940.110107,2941.570068,2941.570068,1230400
23-11-2021,2942.26001,2953.879883,2897.790039,2935.139893,2935.139893,906300
24-11-2021,2927,2940,2903.97998,2934.350098,2934.350098,823200
26-11-2021,2900.310059,2905.939941,2849.709961,2856.120117,2856.120117,849600
29-11-2021,2885.969971,2937.23999,2885.969971,2922.280029,2922.280029,1313800
30-11-2021,2909.004883,2932.570068,2841.320068,2849.040039,2849.040039,2079500
01-12-2021,2884.25,2929.98291,2830,2832.360107,2832.360107,1423800
02-12-2021,2836.47998,2893.5,2819.639893,2875.530029,2875.530029,1062500
03-12-2021,2889.909912,2904.26001,2823,2850.409912,2850.409912,1333800
06-12-2021,2871.47998,2887.030029,2812.939941,2875.929932,2875.929932,1109900
07-12-2021,2919,2966,2914.050049,2960.72998,2960.72998,1162900
08-12-2021,2966.629883,2983.129883,2944,2974.409912,2974.409912,948200
09-12-2021,2963.52002,2992.100098,2950.580078,2962.120117,2962.120117,929000
10-12-2021,2982,2988,2947.149902,2973.5,2973.5,1081700
13-12-2021,2968.879883,2971.25,2927.199951,2934.090088,2934.090088,1205200
14-12-2021,2895.399902,2908.840088,2844.850098,2899.409912,2899.409912,1238900
15-12-2021,2887.320068,2950.344971,2854.110107,2947.370117,2947.370117,1364000
16-12-2021,2961.540039,2971.030029,2881.850098,2896.77002,2896.77002,1370000
17-12-2021,2854.290039,2889.201904,2835.76001,2856.060059,2856.060059,2162800
20-12-2021,2813.592041,2852.209961,2805,2848.030029,2848.030029,1013200
21-12-2021,2863,2893.841064,2834.699951,2884.409912,2884.409912,977400
22-12-2021,2882,2946.060059,2879.26001,2938.97998,2938.97998,921900
23-12-2021,2941.790039,2971.451904,2939.01709,2942.850098,2942.850098,690300
27-12-2021,2949.27002,2968.530029,2945,2961.280029,2961.280029,662800
28-12-2021,2967.48999,2967.48999,2918.709961,2928.959961,2928.959961,931200
29-12-2021,2928.590088,2943.675049,2910.090088,2930.090088,2930.090088,851100
